iyear,region,region_txt,city,crit1,crit2,crit3,attacktype1,attacktype1_txt,targtype1,targtype1_txt,weaptype1,weaptype1_txt,nkill,nwound
2006,6,South Asia,Lashkar Gah,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,17.0,45.0
2006,6,South Asia,Qalat,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,3.0
2006,6,South Asia,Gereshk,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,2.0
2006,6,South Asia,Khost,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,3.0,2.0
2006,6,South Asia,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,2.0,0.0
2006,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,17.0,29.0
2006,6,South Asia,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,0.0
2006,6,South Asia,Masayi,1,1,1,3,Bombing/Explosion,12,NGO,6,Explosives,4.0,0.0
2006,6,South Asia,Kandahar,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,19.0,3.0
2006,6,South Asia,Kandahar,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,1.0
2006,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,13.0,50.0
2006,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
2006,6,South Asia,Ismail Khel,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,1.0,0.0
2006,6,South Asia,Gomal district,1,1,1,7,Facility/Infrastructure Attack,8,Educational Institution,8,Incendiary,0.0,0.0
2006,6,South Asia,Andar district,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,2.0,1.0
2006,6,South Asia,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,2.0
2006,6,South Asia,North Waziristan district,1,1,1,1,Assassination,14,Private Citizens & Property,5,Firearms,1.0,0.0
2006,6,South Asia,Unknown,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,1.0,0.0
2006,6,South Asia,Urgun,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,16.0,25.0
2006,6,South Asia,Lashkar Gah,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,7.0,8.0
2006,6,South Asia,Taloqan,1,1,1,2,Armed Assault,14,Private Citizens & Property,9,Melee,2.0,0.0
2006,6,South Asia,Herat,1,1,1,3,Bombing/Explosion,6,Airports & Aircraft,6,Explosives,4.0,2.0
2006,6,South Asia,Herat,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,3.0,2.0
2006,6,South Asia,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,1.0
2007,6,South Asia,Behsud,1,1,1,7,Facility/Infrastructure Attack,8,Educational Institution,8,Incendiary,0.0,0.0
2007,6,South Asia,Herat,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,1.0
2007,6,South Asia,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,1.0
2007,6,South Asia,Lashkar Gah,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,1.0
2007,6,South Asia,Khurwar,1,1,1,7,Facility/Infrastructure Attack,8,Educational Institution,8,Incendiary,0.0,0.0
2007,6,South Asia,Haji Amin Kalay,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1.0,2.0
2007,6,South Asia,Bagram Air Field,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,24.0,27.0
2007,6,South Asia,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,9,Melee,0.0,4.0
2007,6,South Asia,Kohat,1,1,1,3,Bombing/Explosion,16,Telecommunication,6,Explosives,0.0,0.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,9.0,6.0
2007,6,South Asia,Shambawat,1,1,1,3,Bombing/Explosion,8,Educational Institution,6,Explosives,0.0,0.0
2007,6,South Asia,Qalat,1,1,1,2,Armed Assault,3,Police,5,Firearms,5.0,4.0
2007,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,4.0
2007,6,South Asia,Kabul,1,1,1,7,Facility/Infrastructure Attack,14,Private Citizens & Property,8,Incendiary,0.0,0.0
2007,6,South Asia,Ab-e Khorma,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,0.0
2007,6,South Asia,Darra Adam Khel,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
2007,6,South Asia,Loy Wala,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,0.0
2007,6,South Asia,Yaqubi,1,1,1,7,Facility/Infrastructure Attack,8,Educational Institution,8,Incendiary,0.0,0.0
2007,6,South Asia,Basram,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,5.0
2007,6,South Asia,Wama district,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,1.0
2007,6,South Asia,Khost,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,9.0,5.0
2007,6,South Asia,Spin Boldak district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,2.0
2007,6,South Asia,Gorbaz,1,1,1,1,Assassination,8,Educational Institution,5,Firearms,1.0,1.0
2007,6,South Asia,Khost,1,1,1,2,Armed Assault,8,Educational Institution,5,Firearms,1.0,0.0
2007,6,South Asia,Zurmat district,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,0.0
2007,6,South Asia,Mihtarlam,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,6.0,4.0
2007,6,South Asia,Ghazni,1,1,1,6,Hostage Taking (Kidnapping),3,Police,9,Melee,1.0,0.0
2007,6,South Asia,Shamulzayi district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,5.0
2007,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,3.0,0.0
2007,6,South Asia,Kandahar,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,3.0,4.0
2007,6,South Asia,Kandahar,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,3.0,4.0
2007,6,South Asia,Kunduz,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,8.0,16.0
2007,6,South Asia,Shindand district,1,1,1,2,Armed Assault,14,Private Citizens & Property,9,Melee,1.0,0.0
2007,6,South Asia,Unknown,1,1,1,2,Armed Assault,7,Government (Diplomatic),5,Firearms,2.0,4.0
2007,6,South Asia,Tirin Kot district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,1.0
2007,6,South Asia,Unknown,1,1,1,1,Assassination,2,Government (General),6,Explosives,0.0,6.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,0.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,0.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
2007,6,South Asia,Yaqubi,1,1,1,2,Armed Assault,3,Police,5,Firearms,12.0,0.0
2007,6,South Asia,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,15.0,2.0
2007,6,South Asia,Tarin Kot,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,0.0
2007,6,South Asia,Sangi Sar,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,1.0,2.0
2007,6,South Asia,Gereshk,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,0.0
2007,6,South Asia,Ghazni,1,1,1,1,Assassination,3,Police,5,Firearms,1.0,0.0
2007,6,South Asia,Miri,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
2007,6,South Asia,Kandahar,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,0.0
2007,6,South Asia,Kandahar,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,0.0
2007,6,South Asia,Nirkh district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,0.0
2007,6,South Asia,Yahya Khel district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,0.0
2007,6,South Asia,Sato Kandaw,1,1,1,7,Facility/Infrastructure Attack,19,Transportation,8,Incendiary,0.0,0.0
2007,6,South Asia,Daychopan district,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,5.0,3.0
2007,6,South Asia,Nahrin district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,2.0
2007,6,South Asia,Ghorak district,1,1,1,2,Armed Assault,3,Police,5,Firearms,12.0,3.0
2007,6,South Asia,Panjwai district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,3.0,4.0
2007,6,South Asia,Qarabagh district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,6.0
2007,6,South Asia,Shah Wali Kot district,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,5.0
2007,6,South Asia,Farah,1,1,1,2,Armed Assault,3,Police,5,Firearms,5.0,1.0
2007,6,South Asia,Karany,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,3.0
2007,6,South Asia,Murghab district,1,1,1,2,Armed Assault,3,Police,5,Firearms,22.0,3.0
2007,6,South Asia,Andar district,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
2007,6,South Asia,Gorbaz,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,11.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,5.0,0.0
2007,6,South Asia,Lashkar Gah,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,2.0
2007,6,South Asia,Mizan district,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,0.0
2007,6,South Asia,Unknown,1,1,1,2,Armed Assault,1,Business,5,Firearms,2.0,0.0
2007,6,South Asia,Ajristan,1,1,1,2,Armed Assault,3,Police,5,Firearms,7.0,3.0
2007,6,South Asia,Unknown,1,1,1,2,Armed Assault,7,Government (Diplomatic),5,Firearms,2.0,1.0
2007,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,3.0,8.0
2007,6,South Asia,Rashidan district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,3.0
2007,6,South Asia,Unknown,1,1,1,1,Assassination,15,Religious Figures/Institutions,5,Firearms,1.0,0.0
2007,6,South Asia,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,7.0
2007,6,South Asia,Butkhana,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,6.0,2.0
2007,6,South Asia,Unknown,1,1,1,1,Assassination,2,Government (General),5,Firearms,2.0,2.0
2007,6,South Asia,Shahr-e Safa,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,5.0
2007,6,South Asia,Khost,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,5.0,8.0
2007,6,South Asia,Shwak,1,1,1,2,Armed Assault,1,Business,5,Firearms,2.0,4.0
2007,6,South Asia,Faizabad,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,27.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,2.0,11.0
2007,6,South Asia,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,13.0,0.0
2007,6,South Asia,Khash Rod district,1,1,1,2,Armed Assault,3,Police,5,Firearms,8.0,1.0
2007,6,South Asia,Kundar,1,1,1,6,Hostage Taking (Kidnapping),2,Government (General),9,Melee,4.0,0.0
2007,6,South Asia,Manogay,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,11.0,5.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,0.0
2007,6,South Asia,Puli Alam,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,0.0
2007,6,South Asia,Zahri district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,5.0,0.0
2007,6,South Asia,Bak,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,4.0
2007,6,South Asia,Bak,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,4.0
2007,6,South Asia,Shah Wali Kot district,1,1,1,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,0.0,0.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,2.0
2007,6,South Asia,Babur,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,10.0,5.0
2007,6,South Asia,Sharan,1,1,1,2,Armed Assault,3,Police,5,Firearms,5.0,2.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,6.0,4.0
2007,6,South Asia,Kunduz,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,3.0,6.0
2007,6,South Asia,Nijrab district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,0.0
2007,6,South Asia,Ab Band,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,2.0
2007,6,South Asia,Gereshk,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,28.0,60.0
2007,6,South Asia,South Waziristan district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,1.0
2007,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,14.0,0.0
2007,6,South Asia,Maydan Shahr,1,1,1,2,Armed Assault,4,Military,5,Firearms,8.0,12.0
2007,6,South Asia,Khost,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,1.0,9.0
2007,6,South Asia,Charwarkhel,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2007,6,South Asia,Bakwa district,1,1,1,7,Facility/Infrastructure Attack,3,Police,5,Firearms,1.0,1.0
2007,6,South Asia,Shindand district,1,1,1,7,Facility/Infrastructure Attack,3,Police,5,Firearms,1.0,1.0
2007,6,South Asia,Godaley,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,2.0
2007,6,South Asia,Khost,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1.0,0.0
2007,6,South Asia,Chaparhar district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,3.0,5.0
2007,6,South Asia,Gereshk,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,1.0,0.0
2007,6,South Asia,Shahjoy district,1,1,1,1,Assassination,2,Government (General),5,Firearms,3.0,0.0
2007,6,South Asia,Kirjan,1,1,1,6,Hostage Taking (Kidnapping),3,Police,5,Firearms,0.0,0.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,2.0
2007,6,South Asia,Qalat,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,1.0
2007,6,South Asia,Ghazni,1,1,1,7,Facility/Infrastructure Attack,3,Police,5,Firearms,4.0,2.0
2007,6,South Asia,Bala Murghab,1,1,1,7,Facility/Infrastructure Attack,3,Police,5,Firearms,3.0,2.0
2007,6,South Asia,Dashti Archi district,1,1,1,1,Assassination,2,Government (General),6,Explosives,0.0,3.0
2007,6,South Asia,Shahidi Hasas district,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0.0,1.0
2007,6,South Asia,Sahib Khan,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2007,6,South Asia,Jalai district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,0.0
2007,6,South Asia,Zahri district,1,1,1,2,Armed Assault,14,Private Citizens & Property,6,Explosives,5.0,2.0
2007,6,South Asia,Sayid Karam district,1,1,1,1,Assassination,14,Private Citizens & Property,5,Firearms,1.0,0.0
2007,6,South Asia,Dihrawud district,1,1,1,2,Armed Assault,14,Private Citizens & Property,9,Melee,2.0,0.0
2007,6,South Asia,Kabul,1,1,1,2,Armed Assault,3,Police,5,Firearms,5.0,0.0
2007,6,South Asia,Dihrawud district,1,1,1,2,Armed Assault,3,Police,5,Firearms,5.0,0.0
2007,6,South Asia,Disho district,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,0.0
2007,6,South Asia,Zaranj,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,8.0,14.0
2007,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,20.0,4.0
2007,6,South Asia,Yosuf Khel district,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,0.0
2007,6,South Asia,Ataghar,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,3.0
2007,6,South Asia,Unknown,1,1,1,2,Armed Assault,3,Police,9,Melee,7.0,0.0
2007,6,South Asia,Jaghatu district,1,1,1,2,Armed Assault,14,Private Citizens & Property,9,Melee,1.0,0.0
2007,6,South Asia,Jalai district,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,4.0,5.0
2007,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,4,Military,3,Radiological,2.0,4.0
2007,6,South Asia,Khogyani district,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,2.0
2007,6,South Asia,Deh Sala district,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,4.0
2007,6,South Asia,Ghorghory,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,10.0
2007,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,1.0,22.0
2007,6,South Asia,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,9.0,2.0
2007,6,South Asia,Sangin,1,1,1,1,Assassination,14,Private Citizens & Property,9,Melee,1.0,0.0
2007,6,South Asia,Delaram,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,6.0,0.0
2007,6,South Asia,Kandahar,1,1,1,2,Armed Assault,4,Military,5,Firearms,13.0,0.0
2007,6,South Asia,Panjwai,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,2.0,0.0
2007,6,South Asia,Kandahar,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,2.0,6.0
2007,6,South Asia,Jalalabad,1,1,1,3,Bombing/Explosion,7,Government (Diplomatic),6,Explosives,0.0,0.0
2007,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,5.0,0.0
2007,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,0.0
2007,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,0.0
2007,6,South Asia,Tarin Kot,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,5.0,0.0
2008,6,South Asia,Puli Alam,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,0.0
2008,6,South Asia,Kala Zal,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,0.0
2008,6,South Asia,Murghab district,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,2.0
2008,6,South Asia,Unknown,1,1,1,7,Facility/Infrastructure Attack,4,Military,8,Incendiary,0.0,0.0
2008,6,South Asia,Kandahar,1,1,1,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,3.0,0.0
2008,6,South Asia,Khash Rod district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,9.0,13.0
2008,6,South Asia,Maywand district,1,1,1,2,Armed Assault,3,Police,5,Firearms,11.0,0.0
2008,6,South Asia,Gorbaz,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,0.0
2008,6,South Asia,Gereshk,1,1,1,2,Armed Assault,4,Military,5,Firearms,6.0,3.0
2008,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,7.0,18.0
2008,6,South Asia,Kandahar,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,3.0
2008,6,South Asia,Kandahar,1,1,1,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,101.0,100.0
2008,6,South Asia,Spin Boldak,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,39.0,41.0
2008,6,South Asia,Kandahar,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,4.0
2008,6,South Asia,Sangin,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,2.0
2008,6,South Asia,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2008,6,South Asia,Garmabak,1,1,1,1,Assassination,2,Government (General),6,Explosives,3.0,2.0
2008,6,South Asia,Sabari district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,6.0,0.0
2008,6,South Asia,Kandahar,1,1,1,7,Facility/Infrastructure Attack,16,Telecommunication,8,Incendiary,0.0,0.0
2008,6,South Asia,Tere Zayi district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3.0,7.0
2008,6,South Asia,Gozarah district,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,2.0
2008,6,South Asia,Ayuba,1,1,1,3,Bombing/Explosion,16,Telecommunication,6,Explosives,0.0,0.0
2008,6,South Asia,Alingar district,1,1,1,7,Facility/Infrastructure Attack,16,Telecommunication,11,Sabotage Equipment,0.0,0.0
2008,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,7.0,18.0
2008,6,South Asia,Daman district,1,1,1,7,Facility/Infrastructure Attack,16,Telecommunication,8,Incendiary,0.0,0.0
2008,6,South Asia,Chahar Bolak district,1,1,1,2,Armed Assault,12,NGO,5,Firearms,1.0,0.0
2008,6,South Asia,Zakar Khel,1,1,1,2,Armed Assault,3,Police,5,Firearms,11.0,7.0
2008,6,South Asia,Kandahar,1,1,1,7,Facility/Infrastructure Attack,16,Telecommunication,8,Incendiary,0.0,1.0
2008,6,South Asia,Delaram,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2008,6,South Asia,Mazari Sharif,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,4.0
2008,6,South Asia,Unknown,1,1,1,2,Armed Assault,2,Government (General),9,Melee,1.0,0.0
2008,6,South Asia,Kalata-i-Nazar,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,0.0
2008,6,South Asia,Miran Shah,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2008,6,South Asia,Gereshk,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,8.0,17.0
2008,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,2.0
2008,6,South Asia,Masayi,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,1.0
2008,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,1.0
2008,6,South Asia,Gereshk,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,8.0
2008,6,South Asia,Mandisar,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,1.0,0.0
2008,6,South Asia,Zahri district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3.0,0.0
2008,6,South Asia,Khash Rod,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,3.0,5.0
2008,6,South Asia,Qaysar,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,1.0,2.0
2008,6,South Asia,Maywand district,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,0.0
2008,6,South Asia,Raken,1,1,1,2,Armed Assault,15,Religious Figures/Institutions,5,Firearms,1.0,0.0
2008,6,South Asia,Spin Boldak,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,3.0,14.0
2008,6,South Asia,Waz-i-Jadran,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,2.0,0.0
2008,6,South Asia,Muhmand Dara district,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,7.0,0.0
2008,6,South Asia,Khogyani district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,19.0,31.0
2008,6,South Asia,Ali Shir,1,1,1,7,Facility/Infrastructure Attack,1,Business,8,Incendiary,0.0,0.0
2008,6,South Asia,Spin Boldak,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,9.0,8.0
2008,6,South Asia,Madikhel,1,1,1,1,Assassination,3,Police,6,Explosives,3.0,3.0
2008,6,South Asia,Maruf district,1,1,1,8,Unarmed Assault,14,Private Citizens & Property,9,Melee,2.0,0.0
2008,6,South Asia,Qarabagh district,1,1,1,2,Armed Assault,1,Business,5,Firearms,3.0,0.0
2008,6,South Asia,Shinkay,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,5.0,6.0
2008,6,South Asia,Kandahar,1,1,1,3,Bombing/Explosion,6,Airports & Aircraft,6,Explosives,0.0,0.0
2008,6,South Asia,Khak Chopan,1,1,1,3,Bombing/Explosion,9,Food or Water Supply,6,Explosives,0.0,0.0
2008,6,South Asia,Asmar,1,1,1,3,Bombing/Explosion,8,Educational Institution,6,Explosives,1.0,4.0
2008,6,South Asia,Zaneh Khan,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0.0,0.0
2008,6,South Asia,Nad Ali,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4.0,0.0
2008,6,South Asia,Puli Alam,1,1,1,1,Assassination,2,Government (General),6,Explosives,0.0,0.0
2008,6,South Asia,Rodat district,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,1.0,4.0
